geo_id,city,zip,california_county,latitude,longitude,drinking_water,low_birth_weight,total_birth_pop,total_birth_count,birthing_rate,avg_birthing_age,teen_birth,geriatric_birth,female_employment_rate,unemployment_rate,health_insurance_coverage,disability,median_income,poverty_rate_families,poverty_rate_all,residence_over_1y,edu_less_than_hs,edu_some_hs,edu_hs,edu_some_college,edu_associate,edu_bachelors,edu_grad_prof,edu_hs_or_higher,edu_bachelors_or_higher,fms_never_married,fms_married_separated,fms_separated,fms_widowed,fms_divorced,foreign_born,foreign_born_europe,foreign_born_asia,foreign_born_africa,foreign_born_oceania,foreign_born_latin_america,foreign_born_north_america,foreign_born_not_citizen,limited_english,limited_english_spanish,limited_english_indo_euro,limited_english_aapi,limited_english_other
6001407300,Oakland,94601,Alameda,37.7621786,-122.2109235,110.4123824,7.35,729,45,6.172839506172839,30.666666666666668,0,0.28888888888888886,62.3,9.6,78.7,7.5,51042,18.1,23.9,76,30.2,7.9,13.9,23.9,3.9,13.1,7.1,61.9,20.2,47.5,43.7,0,5.6,3.3,43.3,2.5,28.3,0,0,69.2,0,69.8,37.9,26.9,0,9.7,1.3
6001407400,Oakland,94601,Alameda,37.7710407,-122.2067479,110.4123824,3.99,1219,134,10.992616899097621,34.64179104477612,0,0.41044776119402987,50.4,16.7,80.5,10.5,39953,24.3,25.6,77.1,35.6,15.7,20.9,14.7,6.5,4.7,2.1,48.8,6.8,49.8,34,0,2.2,14,41.8,0,12.1,0,0,87.9,0,76.6,46.5,40.5,0.2,5.7,0
6001407500,Oakland,94621,Alameda,37.769515,-122.1976091,110.4123824,7.24,1042,80,7.677543186180422,37,0,0.5,41.3,16.9,84.4,16.9,28816,27.8,26.3,95.8,29.8,16.3,19.2,21.3,4.5,5.7,3.1,53.9,8.8,44.9,38.5,4.2,7,5.4,33,0,19.2,0,0,80.8,0,61.9,31.7,28.1,0,3.1,0.5
6001407600,Oakland,94601,Alameda,37.7775293,-122.2031992,110.4123824,5.09,1589,239,15.040906230333544,37.06903765690377,0,0.4769874476987448,51.6,8.3,84.2,13.2,46818,19.4,22.7,84.8,16,12,21.2,21.7,10.4,12.9,5.8,72,18.7,37.8,40.1,1.2,6.4,14.5,24.7,3.4,43,0,0,53.6,0,58.1,25.3,13.5,0,9.4,2.4
6001407700,Oakland,94619,Alameda,37.7765228,-122.1931965,110.4123824,7.84,960,52,5.416666666666667,24.21153846153846,0,0,65.9,12.7,90.3,14.3,69493,4.3,9.2,87.8,2.5,4.4,18.4,26.6,6.3,20.1,21.7,93.1,41.8,26.3,47.3,1.9,6.1,18.4,9.6,11.8,9.1,38,0,41.1,0,54.9,3.7,1.9,1.1,0,0.6
6001407800,Oakland,94613,Alameda,37.7817414,-122.1866595,110.4123824,3.73,1249,12,0.9607686148919136,24.5,0,0,63.4,9.6,87.2,9.3,75781,1.8,4.4,70.4,4.1,6.3,14.9,29.6,3.4,23.2,18.5,89.6,41.7,65.1,16.9,1.1,2,14.9,15.4,12,57.9,3.1,0,27.1,0,55.8,4.7,1.5,0,3.2,0
6001407900,Oakland,94619,Alameda,37.7884276,-122.1847835,110.4123824,2.86,775,51,6.580645161290323,30.137254901960784,0,0.1568627450980392,70.3,7.9,92.3,8.8,99107,1.1,5,90.6,8.4,1.4,11.5,15.7,10.5,25.8,26.8,90.2,52.5,35.4,41.7,2,8.7,12.2,19.9,12.3,40.7,1.2,3.1,26.3,16.4,52.1,10.9,4.8,0.3,5.5,0.4
6001408000,Oakland,94619,Alameda,37.805237,-122.1887608,198.8757962,3.4,618,42,6.796116504854369,24.261904761904763,0,0,57.9,8.4,93.6,8.2,139706,3.2,6.2,83.7,2.4,2.7,9.5,10.4,6.4,30.3,38.4,94.9,68.7,31.3,50.2,0,7.4,11.2,15.9,21.3,54.3,4,0,19.3,1.1,24,4.1,0.7,1.7,1.7,0
6001408100,Oakland,94619,Alameda,37.785376,-122.1574761,279.5782669,4.73,1282,35,2.730109204368175,24.857142857142858,0,0,69.9,4.5,97.6,8,103117,1.6,5.5,90.7,1.7,3.4,7.8,19.9,4.1,36.6,26.5,94.9,63.1,23.5,54.7,0,9.6,12.2,19,5.2,66.5,8.7,2.1,12.1,5.4,22.9,6.8,0.6,0.8,5.4,0
6001408200,Oakland,94605,Alameda,37.7751005,-122.1755727,110.4123824,7.42,1321,92,6.964420893262679,37.358695652173914,0,0.5,68,9.8,90.4,15,49474,19.8,19.1,85,4.4,7.6,13.5,28,11.3,22.4,12.8,88,35.2,51.9,24,4.2,3.3,16.6,12.6,10.6,22.1,3.8,5.8,57.7,0,43.5,6.9,5,0.5,1.2,0.2
6001408300,Oakland,94605,Alameda,37.7710979,-122.1645166,110.4123824,6.09,1214,72,5.930807248764415,33.111111111111114,0,0.3055555555555556,69.8,11.4,87.1,12.4,81648,5.6,11.6,88.3,4,7.9,15.7,31.1,5.2,17.8,18.2,88,35.9,48,28,0,5.1,18.9,11.1,4.6,46,0,2.2,46,1.2,45.6,8.5,3.4,0,5.1,0
6001408400,Oakland,94605,Alameda,37.7646056,-122.1709595,110.4123824,8.08,1052,141,13.403041825095057,33.91489361702128,0,0.3971631205673759,55.9,16.8,84.9,13.2,32283,35.9,36.7,80.3,19.6,8.8,22.4,28.7,4.5,11.1,5,71.6,16.1,54.4,24.8,1.9,7.7,11.2,25.4,3.6,0,0,5.2,91.3,0,77.7,21.9,20.9,0.5,0.5,0
6001408500,Oakland,94621,Alameda,37.7604176,-122.1785112,110.4123824,6.13,1500,88,5.866666666666666,27.625,0,0.09090909090909091,53.1,8,81.3,15.4,43729,18.6,24.7,86,15.6,15.5,27.1,22.5,7.4,8,3.9,68.9,11.9,45,33.5,3.3,6.9,11.3,27.4,0,3.9,3.4,3,89.7,0,74.3,25.5,22.6,0.6,1.6,0.7
6001408600,Oakland,94605,Alameda,37.7661964,-122.1823031,110.4123824,8.83,1619,271,16.73872760963558,34.064575645756456,0,0.3948339483394834,46.2,14.2,80,12.4,30453,33.8,32.5,84.8,23.7,19.6,20.1,23.9,7.2,3.5,2,56.7,5.5,51.9,28.7,3,6.2,10.2,34.1,0,6.8,0.7,0,92,0.6,79,32.5,30.1,0,1.9,0.4
6001408700,Oakland,94605,Alameda,37.7688611,-122.1889435,110.4123824,6.1,1976,275,13.917004048582996,35.2,0,0.44,60.3,15.2,89.4,11.3,40859,30.2,32.3,81.5,12.7,19.5,27.4,20.3,8.9,7,4.2,67.8,11.2,40.7,31.9,6.1,6,15.3,22.4,0,1.2,3,0,95.8,0,84.1,22.6,22.1,0.4,0,0
6001408800,Oakland,94621,Alameda,37.7588039,-122.1969422,110.4123824,8.95,1915,190,9.921671018276763,29.57894736842105,0,0.21052631578947367,52.6,20.1,79.4,11.9,27625,33.9,35.7,83.6,22.5,24.3,29.1,17.3,3.4,2.4,1,53.2,3.4,48.6,34.8,2.5,2.1,12,36,1.1,9.9,1.1,1.2,86.6,0,75.7,34.2,30.5,0.2,3.1,0.4
6001408900,Oakland,94621,Alameda,37.7541816,-122.1887803,110.4123824,6.2,810,95,11.728395061728396,35.73157894736842,0,0.42105263157894735,47.4,17.7,74,15.8,23081,43.7,49.6,82.3,15,19.9,31.1,22.4,4.2,5.2,2.2,65.1,7.4,48.7,22.4,5.5,10.4,13.1,27.6,0.8,9.8,0,0,89.4,0,85.6,26.9,25.4,0,1.5,0
6001409000,Oakland,94621,Alameda,37.7200105,-122.2213677,110.4123824,8.29,994,111,11.167002012072434,31.617117117117118,0,0.3063063063063063,60,13.3,84.8,12.2,47717,18.2,25.1,80.3,16.9,11.5,38.8,20.3,5.5,6.7,0.3,71.7,7,41.6,39.3,1.7,8.2,9.3,31.8,0.2,10.7,0,0,89.1,0,79.4,27.3,23.3,0.2,3.8,0
6001409100,Oakland,94603,Alameda,37.7323261,-122.1834997,110.4123824,6.77,499,83,16.63326653306613,25.97590361445783,0,0.060240963855421686,52.4,12.6,89,11.4,35431,30,32.3,95.1,20.8,19.2,24.9,20.2,6.4,7.8,0.8,60,8.6,39.1,39,4.2,6.6,11.2,29,0,20.7,0,15.1,64.2,0,60.4,26.1,19.5,0.2,3.3,3.1
6001409200,Oakland,94603,Alameda,37.7290846,-122.1777872,110.4123824,8.11,1001,25,2.4975024975024973,26.8,0,0.16,50.1,13.4,82.8,12.1,52381,15.9,17.1,87,19.9,10.7,30.8,21.4,6.1,8.5,2.6,69.5,11,41.8,36.3,4.5,8.3,9.1,28.6,0,16.5,1.8,0,81.7,0,65.4,25.7,20.4,0,3.8,1.6
6001409300,Oakland,94603,Alameda,37.737851,-122.1733521,110.4123824,3.12,1436,134,9.331476323119777,29.90671641791045,0,0.21641791044776118,51.7,16.1,84.1,16,34988,21,26.3,90.1,15.5,19.6,29.1,23.5,4.2,7.1,1.1,64.9,8.2,38,34.8,3.7,13.1,10.4,32.4,0.7,5.1,0,0,94.3,0,81.8,32.3,29.8,0.4,0.6,1.5
6001409400,Oakland,94603,Alameda,37.744613,-122.1803623,110.4123824,6.84,1134,122,10.758377425044092,33.045081967213115,0,0.28688524590163933,55.4,15.1,82.1,9.8,37264,30,30.5,87.5,20.8,19.1,29.2,17.2,2.7,5.4,5.6,60.1,11,42.1,36.4,3.3,9.1,9.1,37.3,0.5,16.9,7.3,0,75.3,0,64.5,31.3,25.4,0,5.2,0.7
6001409500,Oakland,94621,Alameda,37.7504463,-122.1837659,110.4123824,7.37,1060,157,14.81132075471698,32.65605095541401,0,0.3184713375796178,63.1,17.3,79.2,11.4,30913,30.5,34.2,82.1,21.8,21.1,26.9,23.5,2.2,3.8,0.8,57.1,4.6,52.7,26.9,7.3,5.8,7.3,29.4,0,15.1,2.4,0,82.4,0,79.7,34.1,30.5,0.8,0.5,2.3
6001409600,Oakland,94621,Alameda,37.7532669,-122.1726197,110.4123824,8.16,1451,108,7.443142660234321,27.555555555555557,0,0.1574074074074074,53.7,14.6,79.4,9.5,35833,27.8,28.1,77.6,24.7,20.9,25,18.1,4.2,6,1.2,54.4,7.2,39.8,31.6,8,9.4,11.3,38.8,0,5.1,2.5,0,92.4,0,78.9,37.4,33.8,0,2.7,0.8
6001409700,Oakland,94605,Alameda,37.7564187,-122.1658929,110.4123824,8.29,1538,133,8.647594278283485,32.75187969924812,0,0.3684210526315789,58.3,14.6,79.3,9.2,36899,23.4,24.6,86.1,21,14.9,26.5,24.5,5.5,5.1,2.4,64,7.5,49.5,32.4,4.2,3.6,10.4,26.8,0,12.6,0.8,0,86.6,0,65.6,25.4,22.4,0.6,2.4,0
6001409800,Oakland,94605,Alameda,37.7603609,-122.1557636,110.4123824,9.28,827,169,20.435308343409915,35.84615384615385,0,0.46153846153846156,48.4,6.5,85.3,15.8,63819,8.5,14.1,87.8,9.8,9.3,18,32.9,8.7,10.4,10.8,80.8,21.2,44.5,31.1,2.1,12,10.3,16.3,5.3,35.6,0,0,59.1,0,56.2,11.3,6.1,0,5.2,0
6001409900,Oakland,94605,Alameda,37.7619882,-122.1353845,110.4123824,8.92,708,79,11.158192090395481,30.075949367088608,0,0.20253164556962025,63,9.6,92.5,10.6,90625,2.2,6.6,85.4,0.9,2.6,13.3,28.4,4.4,26.1,24.2,96.5,50.3,31.6,47.3,1.3,8.9,10.8,10.4,12.7,53.5,10.2,0,23.5,0,14.7,3.3,1.4,0,1.9,0
6001410100,Oakland,94605,Alameda,37.7478642,-122.1535285,110.4123824,6.02,736,41,5.570652173913044,22,0,0,56,16.3,83.8,14.2,50000,18.1,24.1,89.3,6,10.3,26.3,26.2,9.1,16,6,83.7,22,42.8,31.2,3,9.3,13.6,13.2,1.8,39.7,0.8,0,57.7,0,60.3,12,7.4,0,3.2,1.4
6001410200,Oakland,94603,Alameda,37.7453063,-122.1571742,110.4123824,8.83,999,122,12.212212212212211,34.049180327868854,0,0.4016393442622951,64.7,17.2,80.5,8.5,45859,27.9,28.3,79.2,13,8.6,35.2,19.7,6.7,12.7,4.1,78.4,16.8,52.9,22.3,5.4,3.5,15.9,19.5,0.6,5.3,3.8,0,90.3,0,84.8,19.9,19.6,0.1,0,0.3
6001410300,Oakland,94603,Alameda,37.7466798,-122.1661407,110.4123824,3.76,978,63,6.441717791411043,29.857142857142858,0,0.2698412698412698,57.4,18.4,77.5,10.9,35960,30.3,26.9,88.5,17.7,24.2,31.7,15.1,4.8,4.8,1.8,58.1,6.6,43.4,34,3.4,10.5,8.7,40,0,4.7,0,1.2,94.2,0,79.2,37.8,36.2,0.1,1.5,0
6001410400,Oakland,94603,Alameda,37.7408161,-122.1621741,110.4123824,7.56,1207,66,5.468102734051367,35.18181818181818,0,0.4090909090909091,62.9,15.9,85.2,10.1,62963,13.2,15,86.1,17.2,10.1,23.9,18.3,9.5,14.8,6.3,72.8,21.1,46.2,33.3,3.2,6.1,11.3,26.7,2.7,21.4,0,0,75.3,0.6,71.3,23.6,19.6,0,3.7,0.3
6001410500,Oakland,94607,Alameda,37.8100197,-122.288956,110.4123824,7.87,653,86,13.169984686064318,31.069767441860463,0,0.313953488372093,59.2,23.5,84.1,15.2,22869,36.7,39.9,85.5,4.8,12.3,19.6,38,8.3,12.9,4.2,83,17,59.6,16.2,2.9,9.8,11.4,17.8,2.4,72.6,12.1,0,12.9,0,48.8,11.6,0.3,0,10.4,0.9
6001420100,Albany,94706,Alameda,37.8947731,-122.2910214,110.4123824,2.29,531,46,8.662900188323917,26.565217391304348,0,0,68.3,8,95.7,7.3,117083,2,4.5,81.3,1.2,3.7,7.5,7.7,3.9,36.3,39.6,95.1,75.9,22,59,1.1,4.8,13.1,19.1,23.4,44.9,8.9,2.5,19.6,0.6,44.9,8,1.2,2.1,4.5,0.2
6001420200,Albany,94706,Alameda,37.8944611,-122.2974624,110.4123824,3,911,27,2.96377607025247,23.296296296296298,0,0,68.8,8.9,90.8,7,82206,7.6,10.4,84.9,1.4,0.8,11.1,12.4,4.9,35,34.4,97.8,69.4,36,44.7,2.3,2.6,14.3,26.1,9.9,57.1,13.9,4,13.3,1.8,54.7,10.1,0.6,1.6,7.9,0
6001420300,Albany,94706,Alameda,37.8906102,-122.3182668,110.4123824,2.13,1180,44,3.7288135593220337,27,0,0,68.9,2.9,93.2,5.1,85119,8.5,9.8,89.7,1.4,1.6,5.9,13.6,4.4,35.6,37.5,97,73.1,25.4,53.2,0.5,6.5,14.5,30,14.9,70.3,5,3.3,5.5,1,53.1,11.8,1,2.4,8.5,0
6001420400,Albany,94710,Alameda,37.8886213,-122.3256618,110.4123824,3.69,1208,115,9.519867549668874,25.956521739130434,0,0.13043478260869565,36.9,6.9,96.1,2.6,38689,26.5,29.4,57.5,0.8,1.7,0.5,7.9,5.3,27.6,56.2,97.5,83.8,19.4,74.9,4.4,0,1.3,58.7,13.2,59.4,3.7,0,21.7,1.9,93,29.2,4.7,3.6,20.1,0.7
6001420500,Albany,94706,Alameda,37.8867059,-122.2950048,110.4123824,6,594,19,3.1986531986531985,24.894736842105264,0,0,71.6,9.7,93.4,7.3,80404,3.6,5.5,92.4,3,4.4,6.6,15,8.4,31.9,30.7,92.6,62.6,23.5,50.1,2.7,5.2,18.6,32.2,16.4,60.6,0.7,2,18.5,1.8,50.1,15.4,4.6,1.9,8.8,0
6001420600,Albany,94706,Alameda,37.8870336,-122.2870621,110.4123824,3.23,682,21,3.0791788856304985,25.333333333333332,0,0,55.4,4.7,96.9,10.5,107875,0,3.1,90.6,1.7,1.2,4,10.4,4.2,36.1,42.3,97,78.4,19.6,61.5,1.7,6.2,11,12.6,14.1,64.3,12.4,0,9.2,0,36.5,4.4,0.8,0.5,3.1,0
6001421100,Berkeley,94708,Alameda,37.899434,-122.2661928,110.4123824,4.17,361,24,6.648199445983379,23.875,0,0,52.9,3.8,99.1,10.8,148750,4,4.8,93.7,0.4,2.7,4.3,7.7,4.4,25.7,54.8,96.9,80.5,17.7,59.4,1.4,10.3,11.3,18.2,40.3,52.4,1.8,1.6,3.9,0,28.3,3.7,0.3,0.9,2.6,0
6001421200,Berkeley,94707,Alameda,37.8975481,-122.2752271,110.4123824,4.58,609,45,7.389162561576355,29.977777777777778,0,0.17777777777777778,51.8,5,97.6,8,150673,0.8,4.3,91.4,0.3,0.3,2.1,7.2,1.8,28.8,59.6,99.4,88.3,25.4,58.5,0,8.1,8,16.3,48.6,34.3,2.8,0,8.9,5.4,29.1,5,1,1.4,2.6,0
6001421300,Berkeley,94707,Alameda,37.8911093,-122.2813663,110.4123824,3.9,755,34,4.503311258278146,30.779411764705884,0,0.20588235294117646,63.6,4.1,93.8,9.1,135556,0.7,5,92.3,0,0.4,5.3,9.4,3.6,32.9,48.4,99.6,81.2,22.4,54.8,0.8,10.6,11.4,16.8,51.3,30,2.1,1.2,13.1,2.4,25,1.5,0.7,0.3,0,0.5
6001421500,Berkeley,94708,Alameda,37.8920346,-122.2590314,110.4123824,6.18,678,10,1.4749262536873156,27,0,0,51.5,4.3,97.4,6.4,138929,1.1,3.4,87.3,0.4,0.7,3.2,10.7,3.6,31.4,50,98.9,81.4,20.6,55.1,0.5,11.5,12.3,12,33.6,34.5,9.4,0,11.6,11,26.6,1.6,0.6,0.4,0.6,0
6001421600,Berkeley,94708,Alameda,37.8839567,-122.2559829,110.4123824,1.67,692,25,3.61271676300578,27,0,0,58.8,4.7,94.3,9.4,118587,3.3,10.2,84.2,0,1,3.5,6.3,2.2,32.2,54.7,99,87,25.9,49.8,2.5,11.3,10.5,19.5,41,43.7,2.6,1.5,6.4,4.8,39.7,2.7,0,2.2,0.5,0
6001421700,Berkeley,94709,Alameda,37.8819398,-122.2701843,110.4123824,3.31,840,40,4.761904761904762,31.5,0,0.225,63.3,5.8,92.3,6.8,68190,1.6,13.5,77.9,0,1.8,4.5,6.8,3.4,34.7,49,98.2,83.6,42.5,34.9,0.6,7.9,14.2,29.4,27.9,42.4,0.6,0,28.4,0.7,65.3,8.7,2.1,1.1,5.6,0
6001421800,Berkeley,94703,Alameda,37.8802854,-122.2782006,110.4123824,0,390,35,8.974358974358974,26.428571428571427,0,0,60.4,4.8,97.5,7.9,99821,1,5.1,86.8,1.6,2.3,4.9,9.7,3.3,30.5,47.8,96.1,78.3,22.1,52.3,0.7,4,21,15.3,26.8,52.7,4,1.5,10.1,4.9,36.9,5.7,0.4,4.3,1,0
6001421900,Berkeley,94702,Alameda,37.8794799,-122.2896443,110.4123824,3.11,961,39,4.0582726326742975,23.025641025641026,0,0,70.2,6.2,94.7,7.6,91346,0,14.5,88.9,1.8,0,2.7,15.2,1.9,40.6,37.9,98.2,78.5,39.5,42.5,1.4,4.5,12.1,17.5,14.8,73.9,3.3,0,5.4,2.6,53.9,7,1,0.2,4.8,1
6001422000,Berkeley,94710,Alameda,37.8590327,-122.3013426,110.4123824,4.67,492,216,43.90243902439025,32.32175925925926,0,0.3055555555555556,65.4,12.1,92.8,10.5,60288,23,32.2,80.6,3.1,6.9,5.5,22.3,3.4,30.9,27.9,90,58.7,36.6,36.9,3.7,4.8,18,14.1,29.1,37.5,3.6,4.7,23.3,1.8,34.5,3.3,1.4,0.3,1,0.6
6001422100,Berkeley,94710,Alameda,37.8733005,-122.2965391,110.4123824,4.72,709,12,1.692524682651622,22,0,0,73.3,5.8,93.5,7.5,57865,6.1,7.5,87.3,3.7,5,7.1,15.7,8.1,31.9,28.5,91.4,60.4,46.2,31.3,2.4,3.6,16.5,23.8,11.1,46,1.7,5.9,34,1.2,38.9,5.8,3.4,0,2.4,0
6001422200,Berkeley,94702,Alameda,37.8728822,-122.2878154,110.4123824,5.24,1055,56,5.308056872037914,24.946428571428573,0,0,76.3,4.8,94.8,8.6,65533,2.3,14,77.5,2.2,1.3,13.3,13.7,2.3,36.7,30.6,96.5,67.3,43.8,39.1,2.6,4,10.5,20.3,17,46.1,5.2,2.4,21.8,7.4,57.7,10.5,4.3,2.3,3.9,0
6001422300,Berkeley,94703,Alameda,37.8740723,-122.2779152,110.4123824,1.88,1071,48,4.481792717086835,32.010416666666664,0,0.22916666666666666,62.4,6.7,94.5,8.1,57667,5.4,19.2,80.9,1.6,1.6,10.9,13.5,2.5,33.7,36.3,96.9,70,48.6,30.8,1.1,5,14.5,20.5,27.8,47.1,1.3,0,18.1,5.6,61.5,9,1.4,1.6,6,0
6001422400,Berkeley,94709,Alameda,37.8752396,-122.2695878,110.4123824,3.16,1293,10,0.7733952049497294,27,0,0,63.1,4.5,96.5,3,54554,7.9,23.7,66.8,0,0,4.2,8.7,1.8,34.5,50.9,100,85.3,68.4,26.7,0,0.9,4.1,36.9,13.6,74.9,1.1,1,9.4,0,67.9,12.5,0.9,3.4,7.5,0.7
6001422500,Berkeley,94709,Alameda,37.8773131,-122.2603183,110.4123824,3.48,1808,54,2.9867256637168142,34.75925925925926,0,0.3333333333333333,52.1,7.5,95.4,7.8,54063,0.2,28.5,54.6,2.6,2.5,5,11.9,2.3,36.1,39.6,94.9,75.7,68.4,18.6,0.3,5.1,7.6,21.6,20,59.5,1.1,1.9,11.5,6.1,71.1,4.4,0.7,0.6,3.1,0
6001422700,Berkeley,94704,Alameda,37.8679125,-122.2495401,110.4123824,6,2404,72,2.995008319467554,34.638888888888886,0,0.4583333333333333,47.2,16.9,92.7,5.8,27090,12.8,51.1,41.2,0,1.2,10.8,29.7,7.6,25.1,25.6,98.8,50.7,91.2,5,0.6,0.4,2.9,23,22.6,54.7,3,4.7,12.7,2.3,64.6,3.4,0.6,0.6,2.2,0
6001422900,Berkeley,94704,Alameda,37.8678899,-122.269247,110.4123824,7.03,1867,21,1.1247991430101767,27,0,0,59.6,8.3,93.5,6.8,24702,19,44.6,48.7,1.5,2.6,8.9,12.4,5.3,42.4,26.9,95.9,69.3,79.3,14.2,0,2.1,4.5,33.6,10.9,76.2,5,0.5,7.5,0,70.5,16.9,0.2,1.6,14.5,0.7
6001423000,Berkeley,94703,Alameda,37.8668441,-122.2771352,110.4123824,5.54,1345,28,2.0817843866171004,24.857142857142858,0,0,70.8,3.3,93,11.8,74167,0.8,10.2,78,2,2.6,4.8,11.4,1.8,32.3,45,95.3,77.2,40.6,39.2,5.1,4,11,19.4,28.6,36.9,0,1.3,27.3,5.9,50.5,5.3,1.7,1,2.6,0
6001423100,Berkeley,94702,Alameda,37.865807,-122.2863197,110.4123824,5.07,1129,57,5.048715677590788,27.75438596491228,0,0.10526315789473684,58.2,2.6,93.7,10.2,56111,9,21.6,76.1,7.1,0.5,9.1,12.7,11.4,29.2,30,92.4,59.1,38.6,37.7,0,6.8,16.9,26.2,11.4,70,0.7,0,14.7,3.1,70.6,18.2,3.5,4,10.4,0.3
6001423200,Berkeley,94710,Alameda,37.8645164,-122.2936857,110.4123824,5.88,888,27,3.0405405405405403,25.88888888888889,0,0,67.9,11,81.8,10.1,53804,12.8,20.2,76.1,6.9,6.9,11.4,13.5,5,35.2,21.1,86.2,56.3,49.2,37.4,4.6,2.3,6.5,21.9,13.2,16.1,9.3,0,61.4,0,74.3,12.6,9.7,0.7,0.9,1.4
6001423300,Berkeley,94702,Alameda,37.8573287,-122.2842021,110.4123824,2.56,1063,10,0.940733772342427,27,0,0,61,9.7,90.1,9.2,72500,9.9,13.3,81,11.1,1.2,11.9,22.7,7.2,23.4,22.5,87.7,45.8,40.9,40,1.4,7.1,10.7,14.9,7.9,33.2,7.3,0,51.7,0,50.8,10.3,6.3,0,4.1,0
6001423400,Berkeley,94703,Alameda,37.8583737,-122.275884,110.4123824,3.89,1486,26,1.749663526244953,27,0,0,70.6,14.4,87.9,13.5,71506,17.3,17.1,80.8,2,3.4,12.7,17.5,5.8,37.7,20.9,94.6,58.6,51.5,32.2,0.8,4.3,11.1,21.9,14.3,66.5,3.8,0,12.4,3,58.2,13.1,1.5,2.2,7.8,1.5
6001423500,Berkeley,94703,Alameda,37.859365,-122.2680467,110.4123824,2.04,925,35,3.7837837837837838,26.285714285714285,0,0,65.1,10.9,89.3,10,42813,7,18.5,84.3,2.9,2.2,7.1,13.8,6.8,30.1,37.1,94.9,67.3,53.1,24.4,0,10.3,12.2,17.5,37.1,35,11.1,0,16.8,0,59.8,8.9,2.1,0.7,3.9,2.2
6001423601,Berkeley,94705,Alameda,37.8588968,-122.2587175,110.4123824,4.9,795,25,3.1446540880503147,23.6,0,0,62.3,8.1,94.6,5.8,69398,6,17.2,73.9,1.6,1.3,7.6,10,4.6,41.1,33.7,97.1,74.9,47.4,35.8,0,9.1,7.7,12.9,19.5,56.2,5.4,6.5,9.9,2.5,56.5,3.7,0,1.8,1.2,0.6
6001423700,Berkeley,94705,Alameda,37.8618413,-122.248923,110.4123824,2.86,1765,28,1.5864022662889519,37,0,0.5,50.6,7.8,95.2,10,54487,7.6,32.3,57.9,0.7,1.7,5.2,6.2,3.7,35.9,46.7,97.7,82.6,65,22,1.4,4.2,7.3,16.5,17.4,56.2,0,1.3,23.1,1.9,43.6,2.8,0.3,0.2,2.2,0
6001423800,Berkeley,94705,Alameda,37.8547587,-122.2441385,110.4123824,2.78,610,29,4.754098360655738,34.91379310344828,0,0.3103448275862069,49.4,4.6,98.5,11.7,135278,2.1,4.7,88.6,2.1,0,6.8,7.3,0.5,29.5,53.7,97.9,83.3,24,54.1,0,11.6,10.4,15.6,39.2,47.1,0,0,11.3,2.5,28.3,5.5,2.3,1,2.2,0
6001423902,Berkeley,94705,Alameda,37.8547152,-122.2573724,110.4123824,6.52,390,21,5.384615384615385,33.833333333333336,0,0.3333333333333333,69.6,11.3,96.7,5.9,85167,0,12.3,86.3,0.9,1,4.6,10.6,1.9,38,43,98.1,81,41.2,39.2,1.8,1.5,16.3,13.1,33.3,41.8,0,1.1,16.9,6.9,43.9,3,0.4,1.5,1.1,0
6001424001,Berkeley,94703,Alameda,37.8503526,-122.2746683,110.4123824,3.96,1397,33,2.3622047244094486,23.818181818181817,0,0,75.3,10,83.4,12,46359,17.8,22,80.6,5.1,8.1,14.3,18.6,7.8,27.8,18.4,86.8,46.2,56.1,29.8,1.5,5.2,7.4,17.2,6.9,22,0.4,4.4,66.3,0,65.4,9.6,7.6,0.6,1.1,0.3
6001424002,Berkeley,94702,Alameda,37.8504976,-122.2815989,110.4123824,6.42,606,32,5.2805280528052805,26.21875,0,0,52.9,7.9,85.7,23.3,41895,25.6,20.5,81,2.3,7.4,19.9,23.6,8,23.2,15.7,90.4,38.9,32.9,40.8,1.6,11.9,12.8,14.3,10.5,35.4,0,0,54.2,0,41.8,7.8,4.6,0,2.6,0.6
6001425101,Emeryville,94608,Alameda,37.8381928,-122.3061755,110.4123824,4.71,277,8,2.888086642599278,27,0,0,59.1,5,95.8,16.2,73646,18.9,12.2,78.2,0.5,1.1,2.3,14,7.7,28.9,45.5,98.4,74.5,19.7,35.8,3.9,23.3,17.3,40.1,28.2,61.6,2.7,1.6,6,0,38.6,10.8,0.5,2.8,6.9,0.6
6001425102,Emeryville,94608,Alameda,37.8400768,-122.2946582,110.4123824,3.28,1280,23,1.796875,22,0,0,80.1,5.6,88.6,6.1,81577,9.5,15.4,55.2,0,1.1,3.8,13,4.1,45.4,32.7,98.9,78.1,59.3,29.8,1.1,3.8,6.1,36,11.7,69.4,5.8,2.2,5.9,5.1,39.4,8.1,0.8,1.2,5.8,0.3
6001425103,Emeryville,94608,Alameda,37.8426202,-122.2898443,110.4123824,4.86,1004,26,2.589641434262948,24.115384615384617,0,0,77.7,4.3,91,5.7,95146,3.2,5.9,68.4,1.7,1.1,8.3,10.6,3.4,42.1,32.9,97.2,74.9,40.4,37.6,0.6,5.2,16.1,16.8,16.5,57.3,6.1,0,20.1,0,36.8,6.4,3.8,0.3,2.2,0
